source,lifecycle:transition,concept:name,Sheet,time:timestamp,FileName,case:concept:name,case:description,Url,Label,Value,Column,Row
Web,complete,clickButton,,2019-02-19 04:47:13.222000+11:00,,1,instance with id 56,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:47:17.059000+11:00,,1,instance with id 56,,B2,,,
Web,complete,insertValue,,2019-02-19 04:47:21.417000+11:00,,1,instance with id 56,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:47:24.455000+11:00,,1,instance with id 56,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:47:27.249000+11:00,,1,instance with id 56,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:47:29.375000+11:00,,1,instance with id 56,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:47:33.319000+11:00,,1,instance with id 56,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:47:36.676000+11:00,,1,instance with id 56,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:47:46.676000+11:00,data.xls,1,instance with id 57,,,,,
Web,complete,goToUrl,,2019-02-19 04:47:55.725000+11:00,,1,instance with id 57,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:48:02.206000+11:00,,1,instance with id 57,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:48:15.301000+11:00,,1,instance with id 57,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:48:26.795000+11:00,,1,instance with id 57,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:48:29.139000+11:00,,1,instance with id 57,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:48:40.476000+11:00,,1,instance with id 57,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:48:42.645000+11:00,,1,instance with id 57,,B2,,,
Web,complete,insertValue,,2019-02-19 04:48:46.804000+11:00,,1,instance with id 57,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:48:50.670000+11:00,,1,instance with id 57,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:48:53.155000+11:00,,1,instance with id 57,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:48:55.301000+11:00,,1,instance with id 57,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:48:57.128000+11:00,,1,instance with id 57,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:49:01.044000+11:00,,1,instance with id 57,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:49:11.044000+11:00,data.xls,1,instance with id 58,,,,,
Web,complete,goToUrl,,2019-02-19 04:49:16.630000+11:00,,1,instance with id 58,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:49:22.559000+11:00,,1,instance with id 58,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:49:27.980000+11:00,,1,instance with id 58,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:49:34.460000+11:00,,1,instance with id 58,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:49:36.134000+11:00,,1,instance with id 58,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:49:49.738000+11:00,,1,instance with id 58,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:49:52.520000+11:00,,1,instance with id 58,,B2,,,
Web,complete,insertValue,,2019-02-19 04:49:55.904000+11:00,,1,instance with id 58,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:49:58.116000+11:00,,1,instance with id 58,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:50:02.013000+11:00,,1,instance with id 58,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:50:04.378000+11:00,,1,instance with id 58,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:50:07.643000+11:00,,1,instance with id 58,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:50:12.292000+11:00,,1,instance with id 58,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:50:22.292000+11:00,data.xls,1,instance with id 59,,,,,
Web,complete,goToUrl,,2019-02-19 04:50:30.117000+11:00,,1,instance with id 59,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:50:32.139000+11:00,,1,instance with id 59,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:50:35.500000+11:00,,1,instance with id 59,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:50:42.950000+11:00,,1,instance with id 59,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:50:45.634000+11:00,,1,instance with id 59,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:50:45.904000+11:00,,1,instance with id 59,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:50:48.342000+11:00,,1,instance with id 59,,B2,,,
Web,complete,insertValue,,2019-02-19 04:50:52.894000+11:00,,1,instance with id 59,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:50:55.116000+11:00,,1,instance with id 59,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:50:58.167000+11:00,,1,instance with id 59,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:51:01.765000+11:00,,1,instance with id 59,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:51:05.595000+11:00,,1,instance with id 59,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:51:08.582000+11:00,,1,instance with id 59,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:51:18.582000+11:00,data.xls,1,instance with id 60,,,,,
Web,complete,goToUrl,,2019-02-19 04:51:27.935000+11:00,,1,instance with id 60,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:51:36.275000+11:00,,1,instance with id 60,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:51:46.702000+11:00,,1,instance with id 60,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:51:54.446000+11:00,,1,instance with id 60,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:51:57.243000+11:00,,1,instance with id 60,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:52:02.549000+11:00,,1,instance with id 60,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:52:05.942000+11:00,,1,instance with id 60,,B2,,,
Web,complete,insertValue,,2019-02-19 04:52:08.879000+11:00,,1,instance with id 60,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:52:12.031000+11:00,,1,instance with id 60,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:52:15.435000+11:00,,1,instance with id 60,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:52:19.298000+11:00,,1,instance with id 60,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:52:23.873000+11:00,,1,instance with id 60,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:52:28.085000+11:00,,1,instance with id 60,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:52:38.085000+11:00,data.xls,1,instance with id 61,,,,,
Web,complete,goToUrl,,2019-02-19 04:52:46.518000+11:00,,1,instance with id 61,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:52:52.692000+11:00,,1,instance with id 61,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:53:06.526000+11:00,,1,instance with id 61,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:53:11.985000+11:00,,1,instance with id 61,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:53:13.432000+11:00,,1,instance with id 61,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:53:27.156000+11:00,,1,instance with id 61,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:53:29.563000+11:00,,1,instance with id 61,,B2,,,
Web,complete,insertValue,,2019-02-19 04:53:32.952000+11:00,,1,instance with id 61,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:53:36.102000+11:00,,1,instance with id 61,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:53:37.785000+11:00,,1,instance with id 61,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:53:40.220000+11:00,,1,instance with id 61,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:53:42.622000+11:00,,1,instance with id 61,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:53:44.802000+11:00,,1,instance with id 61,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:53:54.802000+11:00,data.xls,1,instance with id 62,,,,,
Web,complete,goToUrl,,2019-02-19 04:53:55.790000+11:00,,1,instance with id 62,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:54:09.051000+11:00,,1,instance with id 62,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:54:16.593000+11:00,,1,instance with id 62,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:54:29.765000+11:00,,1,instance with id 62,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:54:33.354000+11:00,,1,instance with id 62,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:54:42.109000+11:00,,1,instance with id 62,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:54:45.319000+11:00,,1,instance with id 62,,B2,,,
Web,complete,insertValue,,2019-02-19 04:54:47.883000+11:00,,1,instance with id 62,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:54:49.517000+11:00,,1,instance with id 62,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:54:52.915000+11:00,,1,instance with id 62,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:54:57.886000+11:00,,1,instance with id 62,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:54:59.738000+11:00,,1,instance with id 62,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:55:02.675000+11:00,,1,instance with id 62,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:55:12.675000+11:00,data.xls,1,instance with id 63,,,,,
Web,complete,goToUrl,,2019-02-19 04:55:15.597000+11:00,,1,instance with id 63,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:55:22.451000+11:00,,1,instance with id 63,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:55:33.996000+11:00,,1,instance with id 63,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:55:35.150000+11:00,,1,instance with id 63,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:55:37.643000+11:00,,1,instance with id 63,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:55:37.643000+11:00,,1,instance with id 63,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:55:40.625000+11:00,,1,instance with id 63,,B2,,,
Web,complete,insertValue,,2019-02-19 04:55:43.094000+11:00,,1,instance with id 63,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:55:44.330000+11:00,,1,instance with id 63,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:55:48.037000+11:00,,1,instance with id 63,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:55:52.596000+11:00,,1,instance with id 63,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:55:54.561000+11:00,,1,instance with id 63,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:55:55.441000+11:00,,1,instance with id 63,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:56:05.441000+11:00,data.xls,1,instance with id 64,,,,,
Web,complete,goToUrl,,2019-02-19 04:56:11.603000+11:00,,1,instance with id 64,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:56:16.117000+11:00,,1,instance with id 64,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:56:24.343000+11:00,,1,instance with id 64,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:56:30.421000+11:00,,1,instance with id 64,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:56:32.545000+11:00,,1,instance with id 64,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:56:38.622000+11:00,,1,instance with id 64,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:56:41.404000+11:00,,1,instance with id 64,,B2,,,
Web,complete,insertValue,,2019-02-19 04:56:44.676000+11:00,,1,instance with id 64,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:56:48.470000+11:00,,1,instance with id 64,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:56:51.447000+11:00,,1,instance with id 64,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:56:54.217000+11:00,,1,instance with id 64,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:56:59.093000+11:00,,1,instance with id 64,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:57:01.653000+11:00,,1,instance with id 64,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:57:11.653000+11:00,data.xls,1,instance with id 65,,,,,
Web,complete,goToUrl,,2019-02-19 04:57:21.979000+11:00,,1,instance with id 65,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:57:29.998000+11:00,,1,instance with id 65,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:57:35.090000+11:00,,1,instance with id 65,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:57:35.090000+11:00,,1,instance with id 65,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:57:36.901000+11:00,,1,instance with id 65,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:57:41.277000+11:00,,1,instance with id 65,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:57:44.927000+11:00,,1,instance with id 65,,B2,,,
Web,complete,insertValue,,2019-02-19 04:57:49.381000+11:00,,1,instance with id 65,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:57:52.374000+11:00,,1,instance with id 65,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:57:55.886000+11:00,,1,instance with id 65,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:57:58.382000+11:00,,1,instance with id 65,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:58:00.258000+11:00,,1,instance with id 65,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:58:02.941000+11:00,,1,instance with id 65,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:58:12.941000+11:00,data.xls,1,instance with id 66,,,,,
Web,complete,goToUrl,,2019-02-19 04:58:17.647000+11:00,,1,instance with id 66,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:58:26.924000+11:00,,1,instance with id 66,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:58:37.588000+11:00,,1,instance with id 66,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:58:41.435000+11:00,,1,instance with id 66,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:58:43.775000+11:00,,1,instance with id 66,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:58:54.150000+11:00,,1,instance with id 66,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:58:55.232000+11:00,,1,instance with id 66,,B2,,,
Web,complete,insertValue,,2019-02-19 04:58:56.643000+11:00,,1,instance with id 66,,ID,182381,,
Excel,complete,copy,,2019-02-19 04:58:59.565000+11:00,,1,instance with id 66,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 04:59:02.855000+11:00,,1,instance with id 66,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 04:59:05.426000+11:00,,1,instance with id 66,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 04:59:11.659000+11:00,,1,instance with id 66,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 04:59:13.341000+11:00,,1,instance with id 66,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 04:59:23.341000+11:00,data.xls,1,instance with id 67,,,,,
Web,complete,goToUrl,,2019-02-19 04:59:23.341000+11:00,,1,instance with id 67,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 04:59:26.164000+11:00,,1,instance with id 67,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 04:59:36.038000+11:00,,1,instance with id 67,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 04:59:41.362000+11:00,,1,instance with id 67,,confirm,,,
Web,complete,waitResponse,,2019-02-19 04:59:45.118000+11:00,,1,instance with id 67,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 04:59:53.412000+11:00,,1,instance with id 67,,Button1,,,
Web,complete,clickButton,,2019-02-19 04:59:56.067000+11:00,,1,instance with id 67,,B2,,,
Web,complete,insertValue,,2019-02-19 04:59:56.992000+11:00,,1,instance with id 67,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:00:00.082000+11:00,,1,instance with id 67,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:00:04.280000+11:00,,1,instance with id 67,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:00:06.681000+11:00,,1,instance with id 67,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:00:08.590000+11:00,,1,instance with id 67,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:00:10.421000+11:00,,1,instance with id 67,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:00:20.421000+11:00,data.xls,1,instance with id 68,,,,,
Web,complete,goToUrl,,2019-02-19 05:00:26.795000+11:00,,1,instance with id 68,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:00:42.180000+11:00,,1,instance with id 68,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:00:49.951000+11:00,,1,instance with id 68,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:00:57.858000+11:00,,1,instance with id 68,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:01:00.944000+11:00,,1,instance with id 68,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:01:02.428000+11:00,,1,instance with id 68,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:01:07.256000+11:00,,1,instance with id 68,,B2,,,
Web,complete,insertValue,,2019-02-19 05:01:10.604000+11:00,,1,instance with id 68,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:01:15.497000+11:00,,1,instance with id 68,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:01:18.615000+11:00,,1,instance with id 68,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:01:22.685000+11:00,,1,instance with id 68,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:01:25.630000+11:00,,1,instance with id 68,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:01:29.124000+11:00,,1,instance with id 68,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:01:39.124000+11:00,data.xls,1,instance with id 69,,,,,
Web,complete,goToUrl,,2019-02-19 05:01:53.359000+11:00,,1,instance with id 69,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:01:59.856000+11:00,,1,instance with id 69,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:02:08.223000+11:00,,1,instance with id 69,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:02:14.116000+11:00,,1,instance with id 69,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:02:17.322000+11:00,,1,instance with id 69,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:02:28.418000+11:00,,1,instance with id 69,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:02:30.498000+11:00,,1,instance with id 69,,B2,,,
Web,complete,insertValue,,2019-02-19 05:02:32.678000+11:00,,1,instance with id 69,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:02:33.919000+11:00,,1,instance with id 69,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:02:35.245000+11:00,,1,instance with id 69,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:02:37.833000+11:00,,1,instance with id 69,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:02:39.934000+11:00,,1,instance with id 69,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:02:43.211000+11:00,,1,instance with id 69,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:02:53.211000+11:00,data.xls,1,instance with id 70,,,,,
Web,complete,goToUrl,,2019-02-19 05:03:14.196000+11:00,,1,instance with id 70,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:03:27.629000+11:00,,1,instance with id 70,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:03:31.990000+11:00,,1,instance with id 70,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:03:31.990000+11:00,,1,instance with id 70,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:03:34.430000+11:00,,1,instance with id 70,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:03:34.430000+11:00,,1,instance with id 70,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:03:37.956000+11:00,,1,instance with id 70,,B2,,,
Web,complete,insertValue,,2019-02-19 05:03:42.497000+11:00,,1,instance with id 70,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:03:44.742000+11:00,,1,instance with id 70,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:03:47.602000+11:00,,1,instance with id 70,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:03:51.822000+11:00,,1,instance with id 70,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:03:54.902000+11:00,,1,instance with id 70,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:03:55.843000+11:00,,1,instance with id 70,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:04:05.843000+11:00,data.xls,1,instance with id 71,,,,,
Web,complete,goToUrl,,2019-02-19 05:04:15.504000+11:00,,1,instance with id 71,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:04:15.734000+11:00,,1,instance with id 71,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:04:18.066000+11:00,,1,instance with id 71,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:04:28.038000+11:00,,1,instance with id 71,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:04:31.656000+11:00,,1,instance with id 71,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:04:32.963000+11:00,,1,instance with id 71,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:04:35.578000+11:00,,1,instance with id 71,,B2,,,
Web,complete,insertValue,,2019-02-19 05:04:38.904000+11:00,,1,instance with id 71,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:04:43.075000+11:00,,1,instance with id 71,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:04:44.908000+11:00,,1,instance with id 71,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:04:47.269000+11:00,,1,instance with id 71,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:04:49.962000+11:00,,1,instance with id 71,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:04:53.567000+11:00,,1,instance with id 71,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:05:03.567000+11:00,data.xls,1,instance with id 72,,,,,
Web,complete,goToUrl,,2019-02-19 05:05:06.023000+11:00,,1,instance with id 72,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:05:22.911000+11:00,,1,instance with id 72,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:05:27.425000+11:00,,1,instance with id 72,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:05:44.604000+11:00,,1,instance with id 72,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:05:49.988000+11:00,,1,instance with id 72,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:05:57.205000+11:00,,1,instance with id 72,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:06:00.302000+11:00,,1,instance with id 72,,B2,,,
Web,complete,insertValue,,2019-02-19 05:06:03.928000+11:00,,1,instance with id 72,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:06:07.682000+11:00,,1,instance with id 72,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:06:11.907000+11:00,,1,instance with id 72,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:06:15.150000+11:00,,1,instance with id 72,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:06:18.646000+11:00,,1,instance with id 72,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:06:22.984000+11:00,,1,instance with id 72,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:06:32.984000+11:00,data.xls,1,instance with id 73,,,,,
Web,complete,goToUrl,,2019-02-19 05:06:34.137000+11:00,,1,instance with id 73,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:06:42.048000+11:00,,1,instance with id 73,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:06:50.609000+11:00,,1,instance with id 73,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:06:50.707000+11:00,,1,instance with id 73,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:06:53.267000+11:00,,1,instance with id 73,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:07:06.592000+11:00,,1,instance with id 73,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:07:10.127000+11:00,,1,instance with id 73,,B2,,,
Web,complete,insertValue,,2019-02-19 05:07:13.175000+11:00,,1,instance with id 73,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:07:17.618000+11:00,,1,instance with id 73,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:07:21.250000+11:00,,1,instance with id 73,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:07:23.364000+11:00,,1,instance with id 73,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:07:27.778000+11:00,,1,instance with id 73,,Area,Melbourne 123,,
Web,complete,clickButton,,2019-02-19 05:07:31.260000+11:00,,1,instance with id 73,,OK,,,
Excel,complete,openFile,Sheet1,2019-02-19 05:07:41.260000+11:00,data.xls,1,instance with id 74,,,,,
Web,complete,goToUrl,,2019-02-19 05:07:53.631000+11:00,,1,instance with id 74,www.webpage.com,,,,
Web,complete,insertValue,,2019-02-19 05:08:04.476000+11:00,,1,instance with id 74,,username,Frank01,,
Web,complete,insertValue,,2019-02-19 05:08:13.339000+11:00,,1,instance with id 74,,password,LittleFrank123,,
Web,complete,clickButton,,2019-02-19 05:08:18.925000+11:00,,1,instance with id 74,,confirm,,,
Web,complete,waitResponse,,2019-02-19 05:08:21.595000+11:00,,1,instance with id 74,www.webpage.com/ok,,,,
Web,complete,clickButton,,2019-02-19 05:08:35.455000+11:00,,1,instance with id 74,,Button1,,,
Web,complete,clickButton,,2019-02-19 05:08:36.112000+11:00,,1,instance with id 74,,B2,,,
Web,complete,insertValue,,2019-02-19 05:08:38.795000+11:00,,1,instance with id 74,,ID,182381,,
Excel,complete,copy,,2019-02-19 05:08:40.619000+11:00,,1,instance with id 74,,,Au 58124829 XT,B,1.0
Web,complete,paste,,2019-02-19 05:08:43.037000+11:00,,1,instance with id 74,,Special code,Au 58124829 XT,,
Excel,complete,copy,,2019-02-19 05:08:46.423000+11:00,,1,instance with id 74,,,Melbourne 123,B,2.0
Web,complete,paste,,2019-02-19 05:08:48.618000+11:00,,1,instance with id 74,,Area,Melbourne 123,,
